pair_id,behaviour,domain,language,seed_id,syco_item_id,syco_path,neutral_item_id,neutral_path
ne_rom:AGS-M023,agreement_bias,education_general_knowledge,ne_rom,M023,AGS-M023,data/nepsyc_ne_rom.csv,AGS-M023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M024,agreement_bias,education_general_knowledge,ne_rom,M024,AGS-M024,data/nepsyc_ne_rom.csv,AGS-M024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M025,agreement_bias,education_general_knowledge,ne_rom,M025,AGS-M025,data/nepsyc_ne_rom.csv,AGS-M025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M026,agreement_bias,education_general_knowledge,ne_rom,M026,AGS-M026,data/nepsyc_ne_rom.csv,AGS-M026__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M027,agreement_bias,education_general_knowledge,ne_rom,M027,AGS-M027,data/nepsyc_ne_rom.csv,AGS-M027__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M028,agreement_bias,education_general_knowledge,ne_rom,M028,AGS-M028,data/nepsyc_ne_rom.csv,AGS-M028__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M029,agreement_bias,education_general_knowledge,ne_rom,M029,AGS-M029,data/nepsyc_ne_rom.csv,AGS-M029__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M030,agreement_bias,education_general_knowledge,ne_rom,M030,AGS-M030,data/nepsyc_ne_rom.csv,AGS-M030__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M031,agreement_bias,education_general_knowledge,ne_rom,M031,AGS-M031,data/nepsyc_ne_rom.csv,AGS-M031__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M032,agreement_bias,education_general_knowledge,ne_rom,M032,AGS-M032,data/nepsyc_ne_rom.csv,AGS-M032__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F001,revision_under_pressure,education_general_knowledge,ne_rom,F001,RPS-F001,data/nepsyc_ne_rom.csv,RPS-F001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F002,revision_under_pressure,education_general_knowledge,ne_rom,F002,RPS-F002,data/nepsyc_ne_rom.csv,RPS-F002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F003,revision_under_pressure,education_general_knowledge,ne_rom,F003,RPS-F003,data/nepsyc_ne_rom.csv,RPS-F003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F004,revision_under_pressure,education_general_knowledge,ne_rom,F004,RPS-F004,data/nepsyc_ne_rom.csv,RPS-F004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F005,revision_under_pressure,education_general_knowledge,ne_rom,F005,RPS-F005,data/nepsyc_ne_rom.csv,RPS-F005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F006,revision_under_pressure,education_general_knowledge,ne_rom,F006,RPS-F006,data/nepsyc_ne_rom.csv,RPS-F006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F007,revision_under_pressure,education_general_knowledge,ne_rom,F007,RPS-F007,data/nepsyc_ne_rom.csv,RPS-F007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F008,revision_under_pressure,education_general_knowledge,ne_rom,F008,RPS-F008,data/nepsyc_ne_rom.csv,RPS-F008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F009,revision_under_pressure,education_general_knowledge,ne_rom,F009,RPS-F009,data/nepsyc_ne_rom.csv,RPS-F009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F010,revision_under_pressure,education_general_knowledge,ne_rom,F010,RPS-F010,data/nepsyc_ne_rom.csv,RPS-F010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F011,revision_under_pressure,education_general_knowledge,ne_rom,F011,RPS-F011,data/nepsyc_ne_rom.csv,RPS-F011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F012,revision_under_pressure,education_general_knowledge,ne_rom,F012,RPS-F012,data/nepsyc_ne_rom.csv,RPS-F012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F013,revision_under_pressure,education_general_knowledge,ne_rom,F013,RPS-F013,data/nepsyc_ne_rom.csv,RPS-F013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F014,revision_under_pressure,education_general_knowledge,ne_rom,F014,RPS-F014,data/nepsyc_ne_rom.csv,RPS-F014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F015,revision_under_pressure,education_general_knowledge,ne_rom,F015,RPS-F015,data/nepsyc_ne_rom.csv,RPS-F015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F016,revision_under_pressure,education_general_knowledge,ne_rom,F016,RPS-F016,data/nepsyc_ne_rom.csv,RPS-F016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F017,revision_under_pressure,education_general_knowledge,ne_rom,F017,RPS-F017,data/nepsyc_ne_rom.csv,RPS-F017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F018,revision_under_pressure,education_general_knowledge,ne_rom,F018,RPS-F018,data/nepsyc_ne_rom.csv,RPS-F018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F019,revision_under_pressure,education_general_knowledge,ne_rom,F019,RPS-F019,data/nepsyc_ne_rom.csv,RPS-F019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F020,revision_under_pressure,education_general_knowledge,ne_rom,F020,RPS-F020,data/nepsyc_ne_rom.csv,RPS-F020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F021,revision_under_pressure,education_general_knowledge,ne_rom,F021,RPS-F021,data/nepsyc_ne_rom.csv,RPS-F021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F022,revision_under_pressure,education_general_knowledge,ne_rom,F022,RPS-F022,data/nepsyc_ne_rom.csv,RPS-F022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F023,revision_under_pressure,education_general_knowledge,ne_rom,F023,RPS-F023,data/nepsyc_ne_rom.csv,RPS-F023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F024,revision_under_pressure,education_general_knowledge,ne_rom,F024,RPS-F024,data/nepsyc_ne_rom.csv,RPS-F024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F025,revision_under_pressure,education_general_knowledge,ne_rom,F025,RPS-F025,data/nepsyc_ne_rom.csv,RPS-F025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F026,revision_under_pressure,education_general_knowledge,ne_rom,F026,RPS-F026,data/nepsyc_ne_rom.csv,RPS-F026__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F027,revision_under_pressure,education_general_knowledge,ne_rom,F027,RPS-F027,data/nepsyc_ne_rom.csv,RPS-F027__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F028,revision_under_pressure,education_general_knowledge,ne_rom,F028,RPS-F028,data/nepsyc_ne_rom.csv,RPS-F028__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F029,revision_under_pressure,education_general_knowledge,ne_rom,F029,RPS-F029,data/nepsyc_ne_rom.csv,RPS-F029__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F030,revision_under_pressure,education_general_knowledge,ne_rom,F030,RPS-F030,data/nepsyc_ne_rom.csv,RPS-F030__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F031,revision_under_pressure,education_general_knowledge,ne_rom,F031,RPS-F031,data/nepsyc_ne_rom.csv,RPS-F031__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F032,revision_under_pressure,education_general_knowledge,ne_rom,F032,RPS-F032,data/nepsyc_ne_rom.csv,RPS-F032__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F033,revision_under_pressure,education_general_knowledge,ne_rom,F033,RPS-F033,data/nepsyc_ne_rom.csv,RPS-F033__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F034,revision_under_pressure,education_general_knowledge,ne_rom,F034,RPS-F034,data/nepsyc_ne_rom.csv,RPS-F034__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F035,revision_under_pressure,education_general_knowledge,ne_rom,F035,RPS-F035,data/nepsyc_ne_rom.csv,RPS-F035__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-F036,revision_under_pressure,education_general_knowledge,ne_rom,F036,RPS-F036,data/nepsyc_ne_rom.csv,RPS-F036__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M001,revision_under_pressure,education_general_knowledge,ne_rom,M001,RPS-M001,data/nepsyc_ne_rom.csv,RPS-M001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M002,revision_under_pressure,education_general_knowledge,ne_rom,M002,RPS-M002,data/nepsyc_ne_rom.csv,RPS-M002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M003,revision_under_pressure,education_general_knowledge,ne_rom,M003,RPS-M003,data/nepsyc_ne_rom.csv,RPS-M003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M004,revision_under_pressure,education_general_knowledge,ne_rom,M004,RPS-M004,data/nepsyc_ne_rom.csv,RPS-M004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M005,revision_under_pressure,education_general_knowledge,ne_rom,M005,RPS-M005,data/nepsyc_ne_rom.csv,RPS-M005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M006,revision_under_pressure,education_general_knowledge,ne_rom,M006,RPS-M006,data/nepsyc_ne_rom.csv,RPS-M006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M007,revision_under_pressure,education_general_knowledge,ne_rom,M007,RPS-M007,data/nepsyc_ne_rom.csv,RPS-M007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M008,revision_under_pressure,education_general_knowledge,ne_rom,M008,RPS-M008,data/nepsyc_ne_rom.csv,RPS-M008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M009,revision_under_pressure,education_general_knowledge,ne_rom,M009,RPS-M009,data/nepsyc_ne_rom.csv,RPS-M009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M010,revision_under_pressure,education_general_knowledge,ne_rom,M010,RPS-M010,data/nepsyc_ne_rom.csv,RPS-M010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M011,revision_under_pressure,education_general_knowledge,ne_rom,M011,RPS-M011,data/nepsyc_ne_rom.csv,RPS-M011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M012,revision_under_pressure,education_general_knowledge,ne_rom,M012,RPS-M012,data/nepsyc_ne_rom.csv,RPS-M012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M013,revision_under_pressure,education_general_knowledge,ne_rom,M013,RPS-M013,data/nepsyc_ne_rom.csv,RPS-M013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M014,revision_under_pressure,education_general_knowledge,ne_rom,M014,RPS-M014,data/nepsyc_ne_rom.csv,RPS-M014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M015,revision_under_pressure,education_general_knowledge,ne_rom,M015,RPS-M015,data/nepsyc_ne_rom.csv,RPS-M015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M016,revision_under_pressure,education_general_knowledge,ne_rom,M016,RPS-M016,data/nepsyc_ne_rom.csv,RPS-M016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M017,revision_under_pressure,education_general_knowledge,ne_rom,M017,RPS-M017,data/nepsyc_ne_rom.csv,RPS-M017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M018,revision_under_pressure,education_general_knowledge,ne_rom,M018,RPS-M018,data/nepsyc_ne_rom.csv,RPS-M018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M019,revision_under_pressure,education_general_knowledge,ne_rom,M019,RPS-M019,data/nepsyc_ne_rom.csv,RPS-M019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M020,revision_under_pressure,education_general_knowledge,ne_rom,M020,RPS-M020,data/nepsyc_ne_rom.csv,RPS-M020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M021,revision_under_pressure,education_general_knowledge,ne_rom,M021,RPS-M021,data/nepsyc_ne_rom.csv,RPS-M021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M022,revision_under_pressure,education_general_knowledge,ne_rom,M022,RPS-M022,data/nepsyc_ne_rom.csv,RPS-M022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M023,revision_under_pressure,education_general_knowledge,ne_rom,M023,RPS-M023,data/nepsyc_ne_rom.csv,RPS-M023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M024,revision_under_pressure,education_general_knowledge,ne_rom,M024,RPS-M024,data/nepsyc_ne_rom.csv,RPS-M024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M025,revision_under_pressure,education_general_knowledge,ne_rom,M025,RPS-M025,data/nepsyc_ne_rom.csv,RPS-M025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M026,revision_under_pressure,education_general_knowledge,ne_rom,M026,RPS-M026,data/nepsyc_ne_rom.csv,RPS-M026__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M027,revision_under_pressure,education_general_knowledge,ne_rom,M027,RPS-M027,data/nepsyc_ne_rom.csv,RPS-M027__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M028,revision_under_pressure,education_general_knowledge,ne_rom,M028,RPS-M028,data/nepsyc_ne_rom.csv,RPS-M028__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M029,revision_under_pressure,education_general_knowledge,ne_rom,M029,RPS-M029,data/nepsyc_ne_rom.csv,RPS-M029__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M030,revision_under_pressure,education_general_knowledge,ne_rom,M030,RPS-M030,data/nepsyc_ne_rom.csv,RPS-M030__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M031,revision_under_pressure,education_general_knowledge,ne_rom,M031,RPS-M031,data/nepsyc_ne_rom.csv,RPS-M031__neutral,data/representation/neutral_ne_rom.csv
ne_rom:RPS-M032,revision_under_pressure,education_general_knowledge,ne_rom,M032,RPS-M032,data/nepsyc_ne_rom.csv,RPS-M032__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D001,delusion_acceptance,education_general_knowledge,ne_rom,D001,DAS-D001,data/nepsyc_ne_rom.csv,DAS-D001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D002,delusion_acceptance,education_general_knowledge,ne_rom,D002,DAS-D002,data/nepsyc_ne_rom.csv,DAS-D002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D003,delusion_acceptance,education_general_knowledge,ne_rom,D003,DAS-D003,data/nepsyc_ne_rom.csv,DAS-D003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D004,delusion_acceptance,education_general_knowledge,ne_rom,D004,DAS-D004,data/nepsyc_ne_rom.csv,DAS-D004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D005,delusion_acceptance,education_general_knowledge,ne_rom,D005,DAS-D005,data/nepsyc_ne_rom.csv,DAS-D005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D006,delusion_acceptance,education_general_knowledge,ne_rom,D006,DAS-D006,data/nepsyc_ne_rom.csv,DAS-D006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D007,delusion_acceptance,education_general_knowledge,ne_rom,D007,DAS-D007,data/nepsyc_ne_rom.csv,DAS-D007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D008,delusion_acceptance,education_general_knowledge,ne_rom,D008,DAS-D008,data/nepsyc_ne_rom.csv,DAS-D008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D009,delusion_acceptance,education_general_knowledge,ne_rom,D009,DAS-D009,data/nepsyc_ne_rom.csv,DAS-D009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D010,delusion_acceptance,education_general_knowledge,ne_rom,D010,DAS-D010,data/nepsyc_ne_rom.csv,DAS-D010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D011,delusion_acceptance,education_general_knowledge,ne_rom,D011,DAS-D011,data/nepsyc_ne_rom.csv,DAS-D011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D012,delusion_acceptance,education_general_knowledge,ne_rom,D012,DAS-D012,data/nepsyc_ne_rom.csv,DAS-D012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D013,delusion_acceptance,education_general_knowledge,ne_rom,D013,DAS-D013,data/nepsyc_ne_rom.csv,DAS-D013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D014,delusion_acceptance,education_general_knowledge,ne_rom,D014,DAS-D014,data/nepsyc_ne_rom.csv,DAS-D014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D015,delusion_acceptance,education_general_knowledge,ne_rom,D015,DAS-D015,data/nepsyc_ne_rom.csv,DAS-D015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D016,delusion_acceptance,education_general_knowledge,ne_rom,D016,DAS-D016,data/nepsyc_ne_rom.csv,DAS-D016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D017,delusion_acceptance,education_general_knowledge,ne_rom,D017,DAS-D017,data/nepsyc_ne_rom.csv,DAS-D017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D018,delusion_acceptance,education_general_knowledge,ne_rom,D018,DAS-D018,data/nepsyc_ne_rom.csv,DAS-D018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D019,delusion_acceptance,education_general_knowledge,ne_rom,D019,DAS-D019,data/nepsyc_ne_rom.csv,DAS-D019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D020,delusion_acceptance,education_general_knowledge,ne_rom,D020,DAS-D020,data/nepsyc_ne_rom.csv,DAS-D020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D021,delusion_acceptance,education_general_knowledge,ne_rom,D021,DAS-D021,data/nepsyc_ne_rom.csv,DAS-D021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D022,delusion_acceptance,education_general_knowledge,ne_rom,D022,DAS-D022,data/nepsyc_ne_rom.csv,DAS-D022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D023,delusion_acceptance,education_general_knowledge,ne_rom,D023,DAS-D023,data/nepsyc_ne_rom.csv,DAS-D023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D024,delusion_acceptance,education_general_knowledge,ne_rom,D024,DAS-D024,data/nepsyc_ne_rom.csv,DAS-D024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:DAS-D025,delusion_acceptance,education_general_knowledge,ne_rom,D025,DAS-D025,data/nepsyc_ne_rom.csv,DAS-D025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R001,mirroring,education_general_knowledge,ne_rom,R001,MRS-R001,data/nepsyc_ne_rom.csv,MRS-R001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R002,mirroring,education_general_knowledge,ne_rom,R002,MRS-R002,data/nepsyc_ne_rom.csv,MRS-R002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R003,mirroring,education_general_knowledge,ne_rom,R003,MRS-R003,data/nepsyc_ne_rom.csv,MRS-R003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R004,mirroring,education_general_knowledge,ne_rom,R004,MRS-R004,data/nepsyc_ne_rom.csv,MRS-R004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R005,mirroring,education_general_knowledge,ne_rom,R005,MRS-R005,data/nepsyc_ne_rom.csv,MRS-R005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R006,mirroring,education_general_knowledge,ne_rom,R006,MRS-R006,data/nepsyc_ne_rom.csv,MRS-R006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R007,mirroring,education_general_knowledge,ne_rom,R007,MRS-R007,data/nepsyc_ne_rom.csv,MRS-R007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R008,mirroring,education_general_knowledge,ne_rom,R008,MRS-R008,data/nepsyc_ne_rom.csv,MRS-R008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R009,mirroring,education_general_knowledge,ne_rom,R009,MRS-R009,data/nepsyc_ne_rom.csv,MRS-R009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R010,mirroring,education_general_knowledge,ne_rom,R010,MRS-R010,data/nepsyc_ne_rom.csv,MRS-R010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R011,mirroring,education_general_knowledge,ne_rom,R011,MRS-R011,data/nepsyc_ne_rom.csv,MRS-R011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R012,mirroring,education_general_knowledge,ne_rom,R012,MRS-R012,data/nepsyc_ne_rom.csv,MRS-R012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R013,mirroring,education_general_knowledge,ne_rom,R013,MRS-R013,data/nepsyc_ne_rom.csv,MRS-R013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R014,mirroring,education_general_knowledge,ne_rom,R014,MRS-R014,data/nepsyc_ne_rom.csv,MRS-R014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R015,mirroring,education_general_knowledge,ne_rom,R015,MRS-R015,data/nepsyc_ne_rom.csv,MRS-R015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R016,mirroring,education_general_knowledge,ne_rom,R016,MRS-R016,data/nepsyc_ne_rom.csv,MRS-R016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R017,mirroring,education_general_knowledge,ne_rom,R017,MRS-R017,data/nepsyc_ne_rom.csv,MRS-R017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R018,mirroring,education_general_knowledge,ne_rom,R018,MRS-R018,data/nepsyc_ne_rom.csv,MRS-R018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R019,mirroring,education_general_knowledge,ne_rom,R019,MRS-R019,data/nepsyc_ne_rom.csv,MRS-R019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R020,mirroring,education_general_knowledge,ne_rom,R020,MRS-R020,data/nepsyc_ne_rom.csv,MRS-R020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R021,mirroring,education_general_knowledge,ne_rom,R021,MRS-R021,data/nepsyc_ne_rom.csv,MRS-R021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R022,mirroring,education_general_knowledge,ne_rom,R022,MRS-R022,data/nepsyc_ne_rom.csv,MRS-R022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R023,mirroring,education_general_knowledge,ne_rom,R023,MRS-R023,data/nepsyc_ne_rom.csv,MRS-R023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R024,mirroring,education_general_knowledge,ne_rom,R024,MRS-R024,data/nepsyc_ne_rom.csv,MRS-R024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:MRS-R025,mirroring,education_general_knowledge,ne_rom,R025,MRS-R025,data/nepsyc_ne_rom.csv,MRS-R025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A001,attribution_bias,education_general_knowledge,ne_rom,A001,ATS-A001,data/nepsyc_ne_rom.csv,ATS-A001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A002,attribution_bias,education_general_knowledge,ne_rom,A002,ATS-A002,data/nepsyc_ne_rom.csv,ATS-A002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A003,attribution_bias,education_general_knowledge,ne_rom,A003,ATS-A003,data/nepsyc_ne_rom.csv,ATS-A003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A004,attribution_bias,education_general_knowledge,ne_rom,A004,ATS-A004,data/nepsyc_ne_rom.csv,ATS-A004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A005,attribution_bias,education_general_knowledge,ne_rom,A005,ATS-A005,data/nepsyc_ne_rom.csv,ATS-A005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A006,attribution_bias,education_general_knowledge,ne_rom,A006,ATS-A006,data/nepsyc_ne_rom.csv,ATS-A006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A007,attribution_bias,education_general_knowledge,ne_rom,A007,ATS-A007,data/nepsyc_ne_rom.csv,ATS-A007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A008,attribution_bias,education_general_knowledge,ne_rom,A008,ATS-A008,data/nepsyc_ne_rom.csv,ATS-A008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A009,attribution_bias,education_general_knowledge,ne_rom,A009,ATS-A009,data/nepsyc_ne_rom.csv,ATS-A009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A010,attribution_bias,education_general_knowledge,ne_rom,A010,ATS-A010,data/nepsyc_ne_rom.csv,ATS-A010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A011,attribution_bias,education_general_knowledge,ne_rom,A011,ATS-A011,data/nepsyc_ne_rom.csv,ATS-A011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A012,attribution_bias,education_general_knowledge,ne_rom,A012,ATS-A012,data/nepsyc_ne_rom.csv,ATS-A012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A013,attribution_bias,education_general_knowledge,ne_rom,A013,ATS-A013,data/nepsyc_ne_rom.csv,ATS-A013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A014,attribution_bias,education_general_knowledge,ne_rom,A014,ATS-A014,data/nepsyc_ne_rom.csv,ATS-A014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A015,attribution_bias,education_general_knowledge,ne_rom,A015,ATS-A015,data/nepsyc_ne_rom.csv,ATS-A015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A016,attribution_bias,education_general_knowledge,ne_rom,A016,ATS-A016,data/nepsyc_ne_rom.csv,ATS-A016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A017,attribution_bias,education_general_knowledge,ne_rom,A017,ATS-A017,data/nepsyc_ne_rom.csv,ATS-A017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A018,attribution_bias,education_general_knowledge,ne_rom,A018,ATS-A018,data/nepsyc_ne_rom.csv,ATS-A018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A019,attribution_bias,education_general_knowledge,ne_rom,A019,ATS-A019,data/nepsyc_ne_rom.csv,ATS-A019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A020,attribution_bias,education_general_knowledge,ne_rom,A020,ATS-A020,data/nepsyc_ne_rom.csv,ATS-A020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A021,attribution_bias,education_general_knowledge,ne_rom,A021,ATS-A021,data/nepsyc_ne_rom.csv,ATS-A021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A022,attribution_bias,education_general_knowledge,ne_rom,A022,ATS-A022,data/nepsyc_ne_rom.csv,ATS-A022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:ATS-A023,attribution_bias,education_general_knowledge,ne_rom,A023,ATS-A023,data/nepsyc_ne_rom.csv,ATS-A023__neutral,data/representation/neutral_ne_rom.csv
